obs_id,train_id,duration,day,hour,minute,weekday,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_distance,pickup_NTACode,dropoff_NTACode
id_006356,train,1590,8,18,25,1,-73.965118408203125,40.76656723022461,-74.0081787109375,40.715553283691406,4.5,MN40,MN24
id_006357,valid,3189,1,15,58,1,-73.95420837402344,40.805999755859375,-73.7815170288086,40.64461898803711,17.85,MN11,QN98
id_006358,train,664,26,14,16,5,-73.982208251953125,40.769229888916016,-73.96730041503906,40.76660919189453,1.16,MN14,MN40
id_006359,valid,468,21,2,33,7,-74.0054931640625,40.72684860229492,-74.00532531738281,40.70920944213867,1.5,MN24,MN25
id_006360,valid,890,17,13,6,3,-73.990020751953125,40.757301330566406,-73.98979949951172,40.74863052368164,1.1,MN15,MN17
id_006361,train,398,6,13,15,6,-73.990142822265625,40.75566482543945,-73.996826171875,40.74882125854492,0.9,MN17,MN13
id_006362,train,504,13,14,41,6,-73.99317932128906,40.747161865234375,-73.98250579833984,40.73948669433594,1,MN17,MN20
id_006363,train,304,31,21,17,3,-73.98799133300781,40.72397994995117,-73.98985290527344,40.73472595214844,1,MN22,MN21
id_006364,test,NA,10,22,9,3,-74.00794982910156,40.723575592041016,-73.98150634765625,40.77871322631836,4.76,MN24,MN14
id_006365,test,NA,6,3,26,6,-73.95430755615234,40.774131774902344,-73.91382598876953,40.75849914550781,4.1,MN32,QN70
id_006366,valid,372,21,10,54,7,-73.97377014160156,40.7430305480957,-73.95887756347656,40.76004409790039,1.5,MN20,MN31
id_006367,train,1963,9,22,11,2,-73.97247314453125,40.75912094116211,-73.963226318359375,40.67477035522461,9.09,MN19,BK64
id_006368,train,657,7,11,5,7,-73.9771957397461,40.787315368652344,-73.95154571533203,40.779518127441406,1.7,MN12,MN32
id_006369,train,1357,16,13,19,2,-73.9688491821289,40.758121490478516,-74.00811004638672,40.712032318115234,5.48,MN19,MN24
id_006370,test,NA,1,16,13,1,-74.00701904296875,40.733001708984375,-74.0148696899414,40.71419906616211,1.54,MN23,MN25
id_006371,test,NA,19,11,47,5,-74.01409149169922,40.71260070800781,-74.005340576171875,40.74597930908203,2.39,MN25,MN13
id_006372,test,NA,13,8,5,6,-73.95091247558594,40.78602981567383,-73.97725677490234,40.76496887207031,2.44,MN33,MN17
id_006373,train,1496,25,18,36,4,-73.97978210449219,40.74630355834961,-74.015655517578125,40.71455383300781,4.3,MN20,MN25
id_006374,test,NA,28,16,20,7,-73.956298828125,40.78398895263672,-73.95436096191406,40.78710174560547,0.24,MN40,MN40
id_006375,train,292,26,8,16,5,-73.97298431396484,40.755741119384766,-73.9811019897461,40.75642013549805,0.54,MN19,MN17
id_006376,train,1532,6,18,15,6,-73.98668670654297,40.76184844970703,-73.97602081298828,40.730735778808594,3.1,MN15,MN50
id_006377,train,399,13,19,11,6,-73.96723175048828,40.76059341430664,-73.95558166503906,40.770225524902344,1.1,MN19,MN31
id_006378,train,865,6,15,18,6,-74.004150390625,40.725399017333984,-74.00016021728516,40.746063232421875,1.7,MN24,MN13
id_006379,valid,824,21,14,54,7,-74.0055923461914,40.74577713012695,-73.99507141113281,40.73965835571289,1.3,MN13,MN13
id_006380,train,1264,23,18,33,2,-73.98832702636719,40.77904510498047,-73.94646453857422,40.7832145690918,3.5,MN14,MN32
id_006381,valid,743,8,18,20,1,-73.99040985107422,40.74617004394531,-73.99974060058594,40.761478424072266,1.62,MN17,MN15
id_006382,train,194,21,21,16,7,-74.0105209350586,40.72550582885742,-74.0053482055664,40.73235321044922,0.8,MN24,MN23
id_006383,train,1151,16,19,32,2,-73.98652648925781,40.73418045043945,-74.01392364501953,40.71692657470703,5.4,MN21,MN25
id_006384,train,833,14,19,57,7,-73.99105072021484,40.72822952270508,-73.967742919921875,40.759700775146484,2.49,MN22,MN19
id_006385,valid,288,3,19,23,3,-73.9649658203125,40.75948715209961,-73.97749328613281,40.74247741699219,1.3,MN19,MN20
id_006386,test,NA,8,21,44,1,-74.00679016113281,40.709964752197266,-73.97783660888672,40.746036529541016,4.61,MN25,MN20
id_006387,train,5167,25,16,50,4,-73.970062255859375,40.75400924682617,-73.78850555419922,40.641483306884766,16.68,MN19,QN98
id_006388,test,NA,28,14,25,7,-73.99613189697266,40.738800048828125,-73.99346160888672,40.715431213378906,2.31,MN13,MN27
id_006389,train,1367,4,20,52,4,-73.98067474365234,40.758888244628906,-73.94544982910156,40.839088439941406,7.1,MN17,MN36
id_006390,train,758,13,6,31,6,-73.97606658935547,40.79145050048828,-73.997772216796875,40.751251220703125,3.09,MN12,MN13
id_006391,train,1048,4,16,6,4,-73.97389221191406,40.75436019897461,-73.99143981933594,40.7499885559082,1.3,MN19,MN17
id_006392,train,130,27,19,9,6,-73.95671081542969,40.78097152709961,-73.95626068115234,40.7780876159668,0.2,MN40,MN40
id_006393,valid,676,18,22,2,4,-73.98412322998047,40.72520065307617,-73.993408203125,40.74734878540039,2.34,MN22,MN17
id_006394,test,NA,29,19,40,1,-73.97589111328125,40.78091049194336,-73.9543685913086,40.784080505371094,1.84,MN12,MN40
id_006395,train,587,12,21,37,5,-73.97672271728516,40.74772644042969,-73.95865631103516,40.77056121826172,1.8,MN20,MN31
id_006396,train,140,31,19,5,3,-74.0075912475586,40.74311828613281,-74.00602722167969,40.749351501464844,0.7,MN13,MN13
id_006397,train,481,9,18,39,2,-73.97029876708984,40.76241683959961,-73.96155548095703,40.77410888671875,1.1,MN17,MN40
id_006398,valid,692,21,15,12,7,-73.9634780883789,40.77526092529297,-73.9736328125,40.76325225830078,1,MN40,MN17
id_006399,test,NA,8,21,38,1,-73.953399658203125,40.77547836303711,-73.973541259765625,40.78966522216797,2.81,MN32,MN12
id_006400,train,392,15,16,13,1,-73.97296905517578,40.786617279052734,-73.959075927734375,40.78104019165039,1.05,MN12,MN40
id_006401,train,406,9,14,54,2,-73.9941635131836,40.751102447509766,-73.9860610961914,40.758819580078125,0.8,MN17,MN17
id_006402,train,367,5,22,22,5,-74.01158142089844,40.70969009399414,-74.00205993652344,40.726890563964844,1.33,MN25,MN24
id_006403,train,555,17,7,1,3,-73.97737884521484,40.75556945800781,-73.98921203613281,40.76774978637695,1.31,MN17,MN15
id_006404,valid,524,22,0,49,1,-74.00525665283203,40.73995590209961,-73.98101043701172,40.73398208618164,1.7,MN23,MN21
id_006405,test,NA,16,22,13,2,-73.97611236572266,40.75054931640625,-73.98084259033203,40.770660400390625,2.24,MN20,MN14
id_006406,train,1133,19,20,16,5,-74.00695037841797,40.70566177368164,-73.95894622802734,40.77170944213867,6.59,MN25,MN31
id_006407,train,376,24,13,36,3,-73.9483413696289,40.7822151184082,-73.95989227294922,40.7760124206543,0.9,MN32,MN40
id_006408,valid,784,23,10,21,2,-73.98863220214844,40.760108947753906,-73.976806640625,40.76189041137695,0.84,MN15,MN17
id_006409,train,716,3,18,20,3,-73.98052978515625,40.74834060668945,-73.99492645263672,40.727901458740234,1.56,MN20,MN23
id_006410,valid,321,30,19,59,2,-73.98212432861328,40.7726936340332,-73.970062255859375,40.787296295166016,1.4,MN14,MN12
id_006411,test,NA,18,19,34,4,-73.97614288330078,40.761531829833984,-74.0039291381836,40.75251007080078,2.3,MN17,MN13
id_006412,test,NA,4,20,1,4,-73.97438049316406,40.74258041381836,-73.9887924194336,40.73876953125,1.33,MN20,MN13
id_006413,test,NA,30,17,23,2,-74.00366973876953,40.72537612915039,-74.0003890991211,40.723812103271484,0.23,MN24,MN24
id_006414,test,NA,17,14,7,3,-74.006072998046875,40.74500274658203,-74.00736999511719,40.72734069824219,1.6,MN13,MN24
id_006415,train,790,11,14,28,4,-73.98090362548828,40.7420654296875,-73.9866943359375,40.751644134521484,1.02,MN20,MN17
id_006416,test,NA,11,0,15,4,-73.9771957397461,40.76433181762695,-73.9814224243164,40.746891021728516,2,MN17,MN20
id_006417,test,NA,26,20,33,5,-73.98919677734375,40.74770736694336,-73.95375061035156,40.77088165283203,2.98,MN17,MN31
id_006418,valid,1786,3,10,20,3,-73.96379852294922,40.77394485473633,-73.97901916503906,40.7507438659668,2.2,MN40,MN20
id_006419,train,1071,19,19,52,5,-74.00090026855469,40.71044158935547,-73.9920654296875,40.749176025390625,4.9,MN27,MN17
id_006420,train,1242,3,0,1,3,-73.98811340332031,40.71883010864258,-73.96153259277344,40.67518997192383,4.6,MN27,BK61
id_006421,valid,2958,18,13,25,4,-73.99439239501953,40.75075149536133,-74.01195526123047,40.70756149291992,4.36,MN17,MN25
id_006422,train,2006,29,23,37,1,-73.99169158935547,40.74966812133789,-73.924591064453125,40.698848724365234,6.65,MN17,BK78
id_006423,train,271,4,17,20,4,-73.95848083496094,40.76426696777344,-73.95135498046875,40.77416229248047,0.7,MN31,MN32
id_006424,valid,1694,10,10,13,3,-74.00315856933594,40.74972152709961,-73.98355865478516,40.76557540893555,1.78,MN13,MN17
id_006425,train,293,2,18,18,2,-73.98355865478516,40.776309967041016,-73.97672271728516,40.78498840332031,0.72,MN14,MN12
id_006426,train,652,7,14,57,7,-73.9931869506836,40.7464485168457,-74.00069427490234,40.72610855102539,1.72,MN17,MN24
id_006427,train,503,14,8,58,7,-73.969512939453125,40.75389099121094,-73.97477722167969,40.75910186767578,0.85,MN19,MN17
id_006428,valid,556,27,9,48,6,-73.97953033447266,40.748897552490234,-73.98058319091797,40.75766372680664,0.9,MN20,MN17
id_006429,train,1431,19,11,36,5,-73.97479248046875,40.763702392578125,-74.00469207763672,40.70695877075195,6.53,MN17,MN25
id_006430,valid,412,1,16,9,1,-74.01245880126953,40.702728271484375,-74.00657653808594,40.71725845336914,1.2,MN25,MN24
id_006431,train,715,20,22,35,6,-73.98235321044922,40.774009704589844,-73.99494934082031,40.755462646484375,1.47,MN14,MN13
id_006432,train,2164,3,5,14,3,-73.97672271728516,40.78898620605469,-73.78490447998047,40.64320373535156,20.5,MN12,QN98
id_006433,valid,614,4,18,44,4,-73.95240783691406,40.768314361572266,-73.9627914428711,40.757328033447266,1.2,MN31,MN19
id_006434,test,NA,14,19,23,7,-73.997344970703125,40.736698150634766,-73.98114013671875,40.78086853027344,3.59,MN23,MN12
id_006435,train,676,3,0,52,3,-74.00209045410156,40.739688873291016,-73.9967269897461,40.722660064697266,1.89,MN13,MN24
id_006436,valid,1781,17,17,11,3,-73.953704833984375,40.77531051635742,-73.9732437133789,40.76445388793945,1.64,MN32,MN99
id_006437,valid,794,18,9,46,4,-73.985321044921875,40.768558502197266,-73.98040008544922,40.761993408203125,0.7,MN15,MN17
id_006438,train,488,2,15,27,2,-73.977294921875,40.763671875,-73.97856140136719,40.77726364135742,1.12,MN17,MN14
id_006439,test,NA,5,0,56,5,-73.99700164794922,40.733436584472656,-73.97343444824219,40.691429138183594,4.3,MN23,BK68
id_006440,train,626,2,15,11,2,-73.97570037841797,40.74856185913086,-73.97321319580078,40.76081848144531,1.05,MN20,MN17
id_006441,train,317,22,8,37,1,-73.95079040527344,40.784210205078125,-73.93563079833984,40.79954147338867,1.52,MN40,MN34
id_006442,test,NA,3,19,44,3,-73.969390869140625,40.75715255737305,-73.94780731201172,40.77086639404297,1.92,MN19,MN32
id_006443,train,159,31,12,47,3,-73.96527099609375,40.77164077758789,-73.9599380493164,40.77128982543945,0.33,MN40,MN40
id_006444,valid,253,25,19,43,4,-73.97462463378906,40.787620544433594,-73.974029541015625,40.77901840209961,0.7,MN12,MN12
id_006445,train,580,17,23,13,3,-73.96741485595703,40.763362884521484,-73.97505187988281,40.75272750854492,0.8,MN40,MN19
id_006446,train,438,2,4,9,2,-74.00389862060547,40.74363327026367,-73.98551177978516,40.759552001953125,2.2,MN13,MN17
id_006447,train,1005,31,18,36,3,-73.98030090332031,40.78561019897461,-73.98436737060547,40.75914764404297,2.1,MN12,MN17
id_006448,train,348,24,9,7,3,-73.99996185302734,40.738441467285156,-74.00630187988281,40.742279052734375,0.5,MN23,MN13
id_006449,train,657,4,11,22,4,-73.97246551513672,40.761444091796875,-73.9544906616211,40.77324295043945,1.6,MN17,MN32
id_006450,train,194,17,0,28,3,-73.98307800292969,40.76111602783203,-73.97411346435547,40.7545166015625,0.7,MN17,MN19
id_006451,valid,1089,28,13,17,7,-73.9786148071289,40.78559112548828,-73.974700927734375,40.751564025878906,3.2,MN12,MN19
id_006452,train,102,27,17,58,6,-73.96121978759766,40.777469635009766,-73.9559097290039,40.77946853637695,0.44,MN40,MN40
id_006453,valid,742,3,20,46,3,-73.96759033203125,40.80281066894531,-73.94580078125,40.81364059448242,2.08,MN09,MN03
id_006454,test,NA,25,20,23,4,-74.00733947753906,40.70587158203125,-73.99665069580078,40.72079086303711,1.4,MN25,MN24
id_006455,train,1071,3,11,1,3,-73.97570037841797,40.748966217041016,-73.96961975097656,40.757896423339844,0.71,MN19,MN19
id_006456,valid,700,5,20,45,5,-73.98979949951172,40.73387908935547,-73.97205352783203,40.75385284423828,1.8,MN22,MN19
id_006457,test,NA,6,4,7,6,-73.9943618774414,40.7247314453125,-73.99494171142578,40.718414306640625,0.4,MN24,MN24
id_006458,train,686,20,12,58,6,-73.97570037841797,40.77648162841797,-73.96031188964844,40.77311325073242,1.4,MN99,MN40
id_006459,train,347,29,0,29,1,-73.99018096923828,40.76655197143555,-74.00367736816406,40.75175094604492,1.4,MN15,MN13
id_006460,test,NA,18,18,21,4,-73.9669189453125,40.788753509521484,-73.98236083984375,40.78278732299805,1.3,MN12,MN12
id_006461,train,1211,26,15,7,5,-73.95503997802734,40.773521423339844,-73.93916320800781,40.80447006225586,2.54,MN32,MN34
id_006462,test,NA,14,17,13,7,-73.98652648925781,40.739990234375,-73.98359680175781,40.7554817199707,1.44,MN13,MN17
id_006463,train,411,17,13,4,3,-73.987396240234375,40.71847915649414,-73.99278259277344,40.71311950683594,0.6,MN27,MN27
id_006464,train,1425,10,9,36,3,-73.97974395751953,40.77621078491211,-73.97572326660156,40.76066970825195,1.5,MN14,MN17
id_006465,train,558,7,12,52,7,-74.001129150390625,40.74161148071289,-73.99910736083984,40.72378921508789,1.73,MN13,MN24
id_006466,train,555,8,14,49,1,-73.98304748535156,40.76416015625,-73.97496795654297,40.75196838378906,1.28,MN17,MN19
id_006467,valid,758,31,23,1,3,-73.9798583984375,40.76084899902344,-73.9446029663086,40.78010940551758,3.07,MN17,MN32
id_006468,train,119,19,23,37,5,-73.95942687988281,40.77069854736328,-73.9548110961914,40.77830505371094,0.6,MN31,MN40
id_006469,train,1435,13,15,49,6,-73.958831787109375,40.763851165771484,-73.981231689453125,40.75183868408203,2.13,MN31,MN20
id_006470,train,243,16,17,24,2,-73.97984313964844,40.7656364440918,-73.98377990722656,40.76001739501953,0.44,MN17,MN17
id_006471,train,528,6,20,29,6,-73.97254943847656,40.75605010986328,-73.98323822021484,40.73863220214844,1.43,MN19,MN21
id_006472,train,495,3,21,41,3,-73.9575424194336,40.77703094482422,-73.9723892211914,40.756324768066406,1.6,MN40,MN19
id_006473,valid,802,25,15,16,4,-73.98079681396484,40.74787139892578,-74.00213623046875,40.729854583740234,2.3,MN20,MN23
id_006474,train,1028,27,0,59,6,-73.987060546875,40.75944137573242,-73.94610595703125,40.81050109863281,5.16,MN17,MN03
id_006475,train,566,12,15,20,5,-73.985870361328125,40.75144958496094,-73.97972106933594,40.76081085205078,0.78,MN17,MN17
id_006476,train,480,31,22,17,3,-73.96824645996094,40.75910186767578,-73.942779541015625,40.787391662597656,2.62,MN19,MN33
id_006477,train,126,14,3,23,7,-73.99610137939453,40.766563415527344,-73.98834991455078,40.76942825317383,0.64,MN15,MN15
id_006478,train,577,26,12,33,5,-74.00440216064453,40.73341751098633,-74.00247955322266,40.72178268432617,1,MN23,MN24
id_006479,test,NA,10,7,29,3,-73.98240661621094,40.768409729003906,-73.96977233886719,40.76301956176758,0.8,MN14,MN40
id_006480,train,998,10,14,33,3,-73.98680114746094,40.74027633666992,-74.014129638671875,40.71699523925781,0,MN13,MN25
id_006481,train,209,22,2,5,1,-73.9605484008789,40.76155471801758,-73.95243072509766,40.77129364013672,0.8,MN31,MN31
id_006482,train,138,10,12,44,3,-73.98055267333984,40.745426177978516,-73.986236572265625,40.739742279052734,0.5,MN20,MN21
id_006483,train,264,12,21,50,5,-73.954559326171875,40.77889633178711,-73.94915771484375,40.77323913574219,0.65,MN40,MN32
id_006484,train,582,31,14,4,3,-73.9598617553711,40.75884246826172,-73.97521209716797,40.75175857543945,1.2,MN31,MN19
id_006485,train,770,30,10,32,2,-73.99320220947266,40.75896072387695,-73.96158599853516,40.7803840637207,3.2,MN15,MN99
id_006486,train,647,10,7,19,3,-73.983978271484375,40.78059005737305,-73.96981048583984,40.76013946533203,2.29,MN14,MN19
id_006487,train,957,20,7,56,6,-73.95445251464844,40.76593017578125,-73.9802474975586,40.7729377746582,1.82,MN31,MN14
id_006488,train,1032,29,17,4,1,-73.99132537841797,40.73501205444336,-73.97676086425781,40.76462936401367,2.8,MN23,MN17
id_006489,train,746,25,19,49,4,-73.97591400146484,40.759578704833984,-73.99347686767578,40.740013122558594,1.7,MN17,MN13
id_006490,valid,300,8,19,22,1,-73.96192169189453,40.75965118408203,-73.96205139160156,40.77030563354492,1,MN31,MN40
id_006491,train,144,17,8,3,3,-74.00804901123047,40.723628997802734,-74.0068588256836,40.73013687133789,0.4,MN24,MN23
id_006492,valid,616,24,20,18,3,-73.99029541015625,40.74345779418945,-73.98880767822266,40.7686767578125,2.3,MN13,MN15
id_006493,test,NA,13,19,32,6,-73.99055480957031,40.747032165527344,-74.00440979003906,40.742210388183594,1.17,MN17,MN13
id_006494,train,687,23,10,36,2,-73.98345184326172,40.746700286865234,-73.97164154052734,40.75856018066406,1.1,MN17,MN19
id_006495,train,1274,19,17,20,5,-73.9504165649414,40.77141189575195,-73.98863220214844,40.774269104003906,2.85,MN32,MN14
id_006496,train,713,18,20,39,4,-73.99382781982422,40.74100875854492,-73.97953796386719,40.743865966796875,1,MN13,MN20
id_006497,train,251,18,18,40,4,-74.00867462158203,40.7449951171875,-74.01131439208984,40.72858428955078,1.2,MN13,MN23
id_006498,train,943,4,16,47,4,-73.957366943359375,40.765907287597656,-73.97748565673828,40.78935623168945,2.72,MN31,MN12
id_006499,test,NA,7,17,0,7,-73.9775619506836,40.75826644897461,-73.95186614990234,40.68759536743164,7.6,MN17,BK75
id_006500,train,241,30,10,39,2,-73.991302490234375,40.74987030029297,-73.982177734375,40.74260330200195,0.8,MN17,MN20
id_006501,train,129,15,2,57,1,-73.93922424316406,40.79503631591797,-73.94633483886719,40.78386688232422,0.95,MN34,MN32
id_006502,train,1101,26,13,19,5,-73.94104766845703,40.79261779785156,-73.97293853759766,40.79283905029297,2.4,MN34,MN12
id_006503,train,794,22,11,8,1,-73.976593017578125,40.74774932861328,-73.99250030517578,40.728790283203125,2.23,MN20,MN23
id_006504,valid,865,22,22,47,1,-73.99394989013672,40.75109100341797,-73.9566650390625,40.77821350097656,3.4,MN17,MN40
id_006505,test,NA,31,15,35,3,-74.00261688232422,40.72837829589844,-73.9904556274414,40.72665023803711,0.89,MN23,MN22
id_006506,train,565,17,1,33,3,-73.98362731933594,40.75962829589844,-73.94873046875,40.79458999633789,3.42,MN17,MN33
id_006507,train,853,11,15,27,4,-73.97503662109375,40.74620056152344,-73.98536682128906,40.75299835205078,0.98,MN20,MN17
id_006508,test,NA,13,15,36,6,-73.981842041015625,40.778690338134766,-73.97972869873047,40.7908935546875,1.17,MN14,MN12
id_006509,test,NA,11,6,47,4,-73.99198913574219,40.755638122558594,-73.99649810791016,40.762569427490234,0.72,MN15,MN15
id_006510,train,795,1,14,22,1,-73.979095458984375,40.742000579833984,-73.9843978881836,40.7188835144043,2.3,MN20,MN28
id_006511,valid,224,9,21,28,2,-73.98624420166016,40.76201629638672,-73.98761749267578,40.77016830444336,0.8,MN17,MN14
id_006512,test,NA,5,14,20,5,-73.99408721923828,40.74620056152344,-74.00582122802734,40.725589752197266,1.6,MN17,MN24
id_006513,test,NA,14,23,56,7,-73.98149108886719,40.732608795166016,-73.98536682128906,40.7382698059082,0.58,MN50,MN21
id_006514,train,512,15,14,25,1,-73.97074127197266,40.76393127441406,-73.96092987060547,40.75675964355469,1.1,MN40,MN19
id_006515,train,1707,19,19,22,5,-73.99188995361328,40.73851013183594,-73.95038604736328,40.78371047973633,4.5,MN13,MN32
id_006516,train,1179,7,0,52,7,-73.97297668457031,40.7529411315918,-73.93851470947266,40.79829406738281,4.46,MN19,MN34
