obs_id,train_id,median_house_value,population,latitude,longitude,total_units,vacant_units,median_rooms,mean_household_size_owners,mean_household_size_renters,built_2005_or_later,built_2000_to_2004,built_1990s,built_1980s,built_1970s,built_1960s,built_1950s,built_1940s,built_1939_or_earlier,bedrooms_0,bedrooms_1,bedrooms_2,bedrooms_3,bedrooms_4,bedrooms_5_or_more,owners,renters,median_household_income,mean_household_income
id_003099,train,896700,5485,34.139471,-118.622097,2015,103,7.5,2.8,2.45,2.5,3.5,8.6,18,27.2,33.7,2.2,1.2,3,0,0.5,11.5,25.7,42.4,19.9,95.1,4.9,147143,193330
id_003100,test,NA,6740,34.153555,-118.64579,2539,117,7.3,2.69,2.42,0,3,12.7,14.8,33.6,31.3,4.6,0,0,0,1.1,14,23.9,34.7,26.3,87.3,12.7,127426,217895
id_003101,train,650000,6664,34.151152,-118.778102,2437,24,6.9,2.88,3.43,0,2.4,9.8,43,27.6,13.3,4,0,0,0,0,8.7,35.3,48.7,7.3,86.7,13.3,121479,147716
id_003102,train,824700,3407,34.143201,-118.817785,1454,99,6.6,2.41,2.8,0.6,0.8,1,3,30.7,59.8,0.8,1.7,1.6,0,6,26.8,17.7,36.7,12.7,80.9,19.1,89007,146325
id_003103,train,929500,4972,34.130107,-118.820542,2058,42,7,2.44,2.68,2.7,3.6,16.1,31.8,39,4.5,0.8,0.2,1.2,0,4.2,28,26.5,26.6,14.6,78.6,21.4,113333,170848
id_003104,valid,658600,5305,34.152291,-118.748506,2215,214,4.9,2.79,2.1,2.1,20.6,4.8,14.7,41.9,9.3,3.3,2.2,1.1,1.9,16.6,35.3,17,16.4,12.8,61.1,38.9,86536,125399
id_003105,train,661200,2640,34.15516,-118.706448,1031,111,5,3.23,2.38,0,12.6,24.1,38,14.3,11.1,0,0,0,0,11.7,45.9,15,17.9,9.4,51.5,48.5,106304,122761
id_003106,train,686600,6421,34.131944,-118.722351,2660,118,5.8,2.79,2.25,0,2.9,18.9,52.6,19.8,0.6,0.8,4.4,0,0,12.1,27.6,23.8,24.6,12,63.5,36.5,94048,132739
id_003107,train,730400,942,34.095078,-118.764795,353,23,6.2,2.71,1.91,5.7,6.5,18.7,4,8.5,6.5,12.7,9.3,28,0,19.3,28,27.2,19,6.5,85.8,14.2,110769,127095
id_003108,train,646400,766,34.158796,-118.795919,235,0,6.5,2.98,2,0,0,0,33.6,50.2,5.5,0,10.6,0,0,0,5.5,26.8,51.9,15.7,88.9,11.1,132266,171934
id_003109,train,842800,6665,34.161712,-118.769967,2237,60,7.8,3.08,1.94,0,0,2,57.1,27.8,8,5,0,0,0,3.3,0.9,20,47.4,28.5,94.2,5.8,136801,186223
id_003110,valid,185800,1029,34.664026,-117.786805,549,290,4.8,3.59,2.28,8.4,0,8.9,4.2,16.2,33,24.6,4.7,0,0,29.1,25.5,39.5,5.8,0,59.1,40.9,58875,57854
id_003111,train,170600,6170,34.625578,-117.835139,1814,264,6,3.73,4.29,0,3.3,10.3,69.7,15.3,0.6,0,0.8,0,0,0.6,2.2,80.7,16.6,0,74.3,25.7,46711,56228
id_003112,train,148000,6242,34.601075,-117.832397,1899,203,5.9,2.96,5.63,1.6,0,11,64.5,18.5,1.3,1.3,1.4,0.6,0,0.4,4.7,65.3,24.2,5.4,76,24,43911,59166
id_003113,test,NA,1261,34.714084,-117.970358,518,141,5.8,3.17,2.56,1,0,1.7,7.3,27.8,27.4,23.2,7.5,4.1,0,14.1,20.7,51.4,13.9,0,53.3,46.7,36445,46903
id_003114,train,134100,4514,34.708793,-118.070957,1245,71,5.7,2.81,2.57,21.5,1.6,8.8,21.7,24,8.5,9.6,4.3,0,1.3,8.8,29.1,35.5,22.8,2.5,79.6,20.4,41250,58486
id_003115,valid,171100,6764,34.682484,-118.121932,2077,310,6.5,2.99,4.31,0,2,12.8,30.6,33.6,6,13.8,1.2,0,0.7,0.9,6.5,56.1,33.3,2.6,64.9,35.1,44063,63721
id_003116,test,NA,5816,34.66976,-118.110318,1888,344,7,3.52,3.42,20.7,9.9,16.4,27.9,17.7,0.5,3.6,0.8,2.6,0,1.1,21.2,29.4,36.1,12.2,61.1,38.9,59839,65650
id_003117,train,192900,4002,34.681311,-118.108285,1384,155,6.2,3.27,3.13,0.1,2.2,16.6,55.2,10.9,1.5,9.7,2.6,1.2,0.7,5.5,19.7,38.6,30.6,4.9,57.2,42.8,50231,58727
id_003118,train,210800,4352,34.682203,-118.099289,1389,64,6.3,3.17,4.09,5.5,0,11.2,71.9,3.6,0.7,1.8,0,5.3,0,2.9,22.8,38.7,31.8,3.9,72.2,27.8,54886,66650
id_003119,test,NA,7669,34.680874,-118.086345,2310,194,6.2,3.56,3.27,4.1,6.7,20.1,45.7,14.1,3.7,1.5,4.2,0,1.9,0.9,27.6,43.2,23,3.4,67.6,32.4,43074,52399
id_003120,valid,262400,3334,34.674844,-118.071301,974,98,7.7,3.37,4.94,21.9,23.9,34.8,14.8,1.3,1.2,2.1,0,0,0,1.3,0,35.5,47.5,15.6,81.2,18.8,62661,81463
id_003121,test,NA,5214,34.709138,-118.1139,1787,146,5.3,3.59,3.31,5.2,0,6.8,14.6,47.4,7.2,15.7,2.7,0.5,3,5.7,43.7,36.4,11,0.3,69.7,30.3,31250,37683
id_003122,valid,70400,7100,34.700853,-118.086679,2292,199,6.4,2.99,3.73,6.5,7.3,23.4,38,18.2,4.6,0.4,0,1.5,0,6.2,21.6,40.4,25.8,6,77.7,22.3,43306,47251
id_003123,train,140400,3721,34.700037,-118.122722,1236,125,5.1,3.36,3.68,0,0,2,32.3,27.4,10,22.7,1.9,3.7,2,19,21.9,37.8,18.4,0.8,55.4,44.6,35516,46580
id_003124,train,180000,3904,34.693377,-118.122924,1279,100,5.8,3.36,3.75,0.6,0,0.6,27.7,25.5,13.8,26,5.7,0,0.8,9.6,26.3,46.1,15.6,1.6,43.4,56.6,34129,41488
id_003125,train,204300,3536,34.695056,-118.108269,1094,70,6.6,3.07,3.57,0,0,6.9,41.2,41.7,3.6,3,3.7,0,0,0,7.6,48.4,34.9,9.1,64.6,35.4,57155,60216
id_003126,test,NA,5243,34.70041,-118.10003,1653,147,6.2,3.45,3.76,5.8,3.8,27.7,48.7,7.8,1.6,1,2.1,1.4,0,2.2,18.6,57.6,21.6,0,65.8,34.2,48913,48655
id_003127,test,NA,5289,34.682333,-118.140649,1779,189,5.2,2.7,3.25,0,0,7.1,21.8,20.6,11.9,36.8,1.2,0.6,2.3,12.4,19.9,46.7,18.1,0.6,52,48,30885,44957
id_003128,train,157900,4375,34.681405,-118.155411,2024,367,4,2.55,2.23,5.7,9.3,10.7,19.8,19.6,11.3,20.4,3.3,0,0.5,33.9,35.9,15.5,13.4,0.7,23.1,76.9,33346,46100
id_003129,train,215000,3050,34.669358,-118.142453,1484,221,3.9,1.61,2.28,0.6,2.2,12.2,58.2,14.6,4.5,6.9,0,0.7,8.1,25.9,64.7,1.3,0,0,4.3,95.7,34593,40012
id_003130,train,315700,4285,34.666091,-118.160082,2454,315,4.8,2.08,2.36,1.5,7.3,11.1,42,17.3,6.6,12,2.1,0,2.6,17.5,42.3,27.6,8.8,1.2,35.9,64.1,34943,61118
id_003131,train,189300,8284,34.71094,-118.157132,2714,275,6,3.43,4.31,2.1,24.9,12.8,15,6.4,9.6,27,1.8,0.4,0.5,0.5,9.7,47.8,33.8,7.7,64.7,35.3,58568,62881
id_003132,train,161400,3489,34.710234,-118.144109,1105,159,5,3.13,3.05,4.3,1.1,4.5,30,9.6,13,37,0.5,0,3.3,12.9,24.2,35.7,21.7,2.3,59,41,37917,46709
id_003133,train,172600,5089,34.696644,-118.156717,1558,174,6,3.03,3.79,5.1,0.8,1.2,11.2,14.1,4.7,58.2,2.2,2.6,4.7,4.7,8.2,53.9,28,0.5,77,23,56643,64760
id_003134,train,209300,3620,34.69759,-118.142005,1857,241,3.4,2.01,1.76,16.6,5.7,3.8,19.8,10.3,7.6,11.8,10.6,13.9,4.7,50.3,28,13.4,3.1,0.5,7.2,92.8,16216,24463
id_003135,train,258900,3813,34.752224,-118.240237,1413,250,6.4,2.97,2.78,15.1,18,12.5,23.6,18.8,1.8,8.4,1.8,0,1.4,6,10.8,47.8,28.5,5.4,86.4,13.6,76094,75557
id_003136,valid,281800,12544,34.685088,-118.20404,3658,259,7.4,3.69,3.56,31.9,19.4,20.6,21.7,3.4,1.3,0.7,0.5,0.5,0.4,1.1,6.6,20.9,46.3,24.7,78.5,21.5,82148,97882
id_003137,test,NA,2258,34.655564,-118.182375,740,57,7.5,2.72,7.63,5.9,10.5,8.2,32.3,12.8,6.9,19.5,1.6,2.2,0,2.7,9.3,39.7,28.9,19.3,91.7,8.3,104858,123427
id_003138,valid,217300,2874,34.694266,-118.175913,997,0,5.9,2.74,3.05,0,0,70.3,17.3,0,0.9,7.5,0,4,0,0,23.1,45.5,31.4,0,62.1,37.9,73438,87656
id_003139,test,NA,5318,34.682609,-118.175191,1944,136,6.6,2.87,3.6,1,8.5,12.2,25.4,29.1,9.6,11.2,0,3.1,0,2.8,13.4,32.5,46.8,4.6,69.4,30.6,68065,82409
id_003140,train,253400,5913,34.666948,-118.191169,1976,109,6.5,3.08,3.51,3.2,0.7,9.7,65.5,17,2.7,0,0.6,0.6,0,1.2,9.9,67.1,18.8,3,62.1,37.9,51592,66790
id_003141,test,NA,5069,34.666866,-118.174588,2030,52,5.7,2.82,2.04,1.9,7.4,21.9,38.3,15.5,5,1.3,4,4.6,0,19.9,17.8,30.6,22.4,9.3,56.2,43.8,65646,99215
id_003142,train,229900,5496,34.654521,-118.227421,1876,154,6.2,3.2,3.3,8.2,9.2,21.6,18.7,17.9,7.3,14.3,2.5,0.5,0,2,19.5,42.6,25.8,10.1,68.6,31.4,43550,57459
id_003143,train,277800,5557,34.657588,-118.210685,1950,143,6.2,2.85,3.54,5.8,11.7,15.4,16.1,28.7,2.3,12,7.9,0,1.2,3.3,23.2,36.5,31.4,4.4,72.6,27.4,59375,70913
id_003144,train,262300,10466,34.663625,-118.248131,3645,399,7.3,3.23,1.88,20.9,7.5,34.6,16.4,1.5,12,6.1,1,0,2.5,13.1,5.3,23.1,41.1,14.9,76.6,23.4,78442,89309
id_003145,train,267700,1633,34.767588,-118.564072,683,181,5.4,2.89,2.41,11.6,5.4,18.3,32.9,1,12.6,6.3,6,5.9,6.1,14.1,25.5,42.5,10,1.9,81.3,18.7,67292,64341
id_003146,train,299000,1591,34.66164,-118.386142,671,125,5.5,2.68,2.53,0.7,0,17,31.9,31.1,4.2,11,2.4,1.6,0,2.4,29.4,61.5,6.7,0,93,7,95313,97197
id_003147,train,395000,3553,34.630781,-118.270325,1230,0,7.4,3.19,2.79,19.8,6.5,32.6,15.9,6.2,7.2,3.2,5.7,3.1,0,2.9,7.8,29.7,41.5,18,91,9,106667,113040
id_003148,test,NA,5742,34.569373,-117.94759,1569,203,5.4,4.26,3.56,3.6,2.6,5,67.8,6.6,1.6,10.9,0.7,1.2,3,4,11.2,55.5,24.2,2.2,88.8,11.2,60385,65651
id_003149,train,174600,7217,34.540529,-117.96445,2265,232,5.2,3.2,3.63,3.8,0,17.1,30.4,9.9,5.5,23.8,5.6,3.9,3.9,3.7,20.7,49.4,17.2,5.2,71.7,28.3,50907,60183
id_003150,train,166500,1684,34.588125,-118.075873,485,95,4.6,4.05,2.69,10.5,2.3,6,8.2,9.3,4.1,52.8,6.8,0,7,21.4,30.3,30.1,8.7,2.5,47.7,52.3,16707,32817
id_003151,train,228400,3549,34.603434,-118.130848,1241,141,5.5,2.92,4.99,5.5,5.9,16.5,26.3,15.4,6.2,24.3,0,0,0,4.1,24.3,42.7,25.8,3.1,69.4,30.6,51071,68062
id_003152,valid,427500,5223,34.629139,-118.181139,1726,89,7.2,3.39,4.04,19.4,15.3,6.8,21.4,12.9,4.2,17.2,1.9,1,3.1,0.9,7.8,28.6,41.4,18.1,89.8,10.2,94969,119472
id_003153,valid,530900,1371,34.54203,-118.128434,407,27,6.4,2.52,3.69,13,2.2,8.8,23.6,18.9,24.1,5.7,0,3.7,0,4.7,7.6,58.7,25.8,3.2,95.8,4.2,88857,81837
id_003154,train,348100,3246,34.569495,-118.176847,1129,142,7.4,3.6,3.92,55.7,24.6,4.1,0,7.4,1.4,5.8,1.1,0,0,3.2,3.3,26,48.4,19.2,80.5,19.5,81162,95052
id_003155,train,281700,6023,34.595471,-118.17456,1755,155,6.9,3.54,4.18,10.4,20.5,32.2,36.1,0,0,0,0.9,0,0,0.5,2.6,41.3,38.6,16.9,84.3,15.7,82870,85589
id_003156,train,254800,6340,34.594507,-118.156961,1945,157,6.5,3.95,3.69,4.7,13.7,23.9,30.2,3.9,2.4,21.2,0,0,2.7,4.4,5.5,38.5,37.9,11,70.7,29.3,63217,77884
id_003157,train,302400,4397,34.604428,-118.191564,1395,85,7.4,3.24,3.95,1.8,23.7,42.4,30.5,1.4,0,0.3,0,0,0,0,1,28.2,53.1,17.6,91.1,8.9,82188,100271
id_003158,test,NA,7103,34.616898,-118.194862,2197,126,7.1,3.23,4.04,4.3,43.7,42,5.1,0.7,1.3,1.5,1.4,0,0,0,3.4,34.7,40.5,21.4,88.1,11.9,81031,98192
id_003159,test,NA,4219,34.637607,-118.224184,1496,112,7,3.11,2.6,1.2,10.2,22.4,32.5,15.2,2,10.2,3.6,2.7,2.2,2.5,4.1,45.1,38.4,7.7,88.7,11.3,84138,109276
id_003160,train,318300,6387,34.622848,-118.221747,2062,142,7,2.85,2.28,10.3,19.4,31.5,37,1.3,0.5,0,0,0,0,0,1.8,38.3,42.4,17.5,92.1,7.9,81250,97632
id_003161,train,229600,6608,34.577641,-118.148845,2108,78,6.3,3.21,2.6,9.7,3.5,37.8,39.8,2.8,1.7,4.8,0,0,4.9,8.9,7.7,44.4,29.3,4.7,66.1,33.9,71917,75799
id_003162,valid,134500,3751,34.583723,-118.124065,1090,285,4.4,3.97,3.93,4.4,0,0,24.4,19.3,15.1,35.4,0,1.4,1.4,16,43.4,29.4,9,0.9,36.5,63.5,32827,39746
id_003163,train,194300,2235,34.576,-118.121861,684,55,4.1,3.87,4.02,0,0,4.4,38.6,23.5,4.2,26.8,0,2.5,0,15.8,62,16.8,5.4,0,16.7,83.3,31932,34533
id_003164,valid,169000,4130,34.5662,-118.124646,1170,218,5.4,3.66,3.92,0,0.8,4.7,62,2,0,27.4,0.6,2.6,0,7.1,10.4,56.8,24.2,1.5,58.4,41.6,44678,55310
id_003165,train,250000,5339,34.580611,-118.110582,2135,307,3.9,4.94,3.06,9.3,1.5,7,29.9,19.4,8,16.7,5.9,2.3,2.1,31.2,55.7,10.1,0.5,0.5,2,98,20775,25011
id_003166,train,133400,4086,34.578816,-118.100147,1216,130,4.8,3.9,3.25,5.3,0,2.5,12.8,13.2,11.8,47.8,1.5,5.1,0,15.5,24.8,53.7,6,0,37.3,62.7,31326,37583
id_003167,valid,151900,4797,34.568981,-118.10251,1224,93,5.4,4.27,4.07,0,0,3.3,44.8,0,4.3,45.8,0.9,0.8,0,4.5,6.8,66.5,21.3,0.9,63.2,36.8,40571,49630
id_003168,valid,170300,3064,34.562392,-118.101148,861,148,5.6,4.15,4.75,2.2,2.9,17,75.4,0,0,0,2.6,0,0,0,13.5,58.4,25,3.1,56.7,43.3,49799,57033
id_003169,train,160600,6460,34.584169,-118.07459,1723,163,5.6,3.56,4.64,0.8,5.9,6.9,8.8,1.3,4.2,69.9,0.6,1.5,0,2.4,9.4,54.5,29.7,4,56.8,43.2,37569,48662
id_003170,train,86100,3995,34.576354,-118.076513,1310,109,4.6,3.17,2.89,12.4,2.4,35.3,24.1,22.1,3.7,0,0,0,0,10.2,44.7,31.8,12.4,0.8,45.6,54.4,36743,44168
id_003171,test,NA,7075,34.566041,-118.085315,2024,147,5.6,3.82,3.83,2.5,7.6,12.8,41.1,20.4,12.2,2.2,0,1.2,0.5,6.3,14.5,46.1,31.2,1.4,64.6,35.4,53091,64347
id_003172,test,NA,4535,34.56929,-118.068122,1325,212,6,3.4,3.69,4,2.1,27.5,57.1,6.7,1.8,0.8,0,0,2.3,0.7,13.1,51.2,29.5,3.2,70.9,29.1,46208,52024
id_003173,train,156400,2970,34.561994,-118.064383,800,126,5.6,4.3,6.26,0,0,10.6,70.3,2.9,2,12.8,1.5,0,0,2.5,16.6,47,32,1.9,85.5,14.5,51957,65740
id_003174,train,245000,11415,34.56844,-118.020209,2717,247,7.1,4.39,5.09,31.4,18.4,44.7,2.4,0,1,1.4,0.8,0,0,0.7,0.5,27.4,49.5,21.9,82.3,17.7,66907,76329
id_003175,train,206200,6022,34.551315,-118.031553,1507,213,6.4,4.34,4.84,20.9,13.7,42.3,15.7,1.1,5,1.3,0,0.1,0.8,2.4,6.8,40.5,31.2,18.4,79.3,20.7,56327,69267
id_003176,valid,168500,4329,34.55363,-118.098934,1527,145,5.4,3.55,2.76,1.8,5.8,37.6,47.9,5,0.6,1.2,0,0,0,5.7,26.6,45.3,21.7,0.7,62.9,37.1,50966,57243
id_003177,train,300000,1650,34.535963,-118.047063,486,51,7.3,3.41,5.63,2.9,0,28.4,37.4,25.7,2.7,2.9,0,0,0,0,12.1,25.1,52.5,10.3,86.4,13.6,100859,112769
id_003178,test,NA,7585,34.568752,-118.053451,2365,229,5.7,3.29,3.71,1.1,5.2,32.7,46,10.7,2.4,0.7,0.6,0.6,1.9,4.8,18.9,58.3,14.7,1.3,65.8,34.2,50371,57302
id_003179,train,225100,2772,34.549835,-118.052061,733,83,6.7,4.82,4.63,0,1.4,95.5,1.4,0,0,1.8,0,0,0,0,1.8,35.3,47.1,15.8,89.1,10.9,83250,91418
id_003180,valid,188700,5324,34.571103,-118.037833,1407,171,6.4,4.03,4.85,5.8,4.5,32.3,50.5,4.4,1.2,1.4,0,0,1,0,5.8,38.2,46.4,8.6,78.9,21.1,54457,61419
id_003181,valid,152900,3596,34.56178,-118.038272,917,51,5.8,4.54,4.94,0,1.1,14.8,59.8,18.3,1.4,4.6,0,0,2.5,0,0,73.6,19.6,4.3,77.3,22.7,45946,58075
id_003182,train,180400,6702,34.554187,-118.071063,1978,216,5.4,3.91,3.7,1.3,11.3,8.1,69.8,8.3,0,0,0,1.1,0,4.2,29.6,38.2,26.7,1.3,64.9,35.1,42963,50527
id_003183,train,226600,6117,34.547185,-118.074908,1701,137,6.5,3.42,3.48,9.2,7.9,47.3,28.3,3.8,1.9,0,1.6,0,0.5,0,5.3,51.4,33.9,8.9,75.4,24.6,57500,74808
id_003184,train,514200,3295,34.509002,-118.183971,1056,86,6.4,2.98,3.93,2.3,14.8,11.4,50.8,8.7,5,2.7,2.7,1.7,1,0,12.9,43.2,37.6,5.3,87.4,12.6,92826,99344
id_003185,valid,484800,4839,34.471067,-118.197143,1664,186,6.5,2.92,2.07,1,2.9,29.8,34,19.6,0.8,3.7,4.8,3.2,1.9,3,13,47.1,28.2,6.9,89.5,10.5,79904,100070
id_003186,valid,393800,5489,34.435393,-118.40992,1918,141,6.2,3.3,3.24,5.5,5.5,5,52.2,12.8,17.7,1.3,0,0,0,0,10.9,49.1,34.2,5.8,78.6,21.4,100461,111388
id_003187,train,382100,3537,34.448526,-118.393842,1177,47,6,3.04,2.98,0,5.7,9.4,11.2,40.5,27.7,4,0.8,0.7,0,2.1,4.2,56.4,36.4,0.9,92.6,7.4,90500,94835
id_003188,valid,519800,2765,34.443476,-118.382115,870,37,6.8,3.33,1.53,0,28.9,35.6,10.6,10.1,9.7,3.2,2,0,2,2,7,25.3,47.2,16.6,93.9,6.1,100694,110465
id_003189,train,617600,305,34.412311,-118.199463,120,22,6.4,2.34,2.7,0,0,20,42.5,10,0,9.2,9.2,9.2,9.2,4.2,9.2,39.2,23.3,15,69.4,30.6,136591,168747
id_003190,train,391900,464,34.50119,-118.088868,148,0,6,3.08,3,14.9,0,12.8,21.6,22.3,7.4,18.2,0,2.7,0,0,0,93.9,0,6.1,96.6,3.4,100909,97997
id_003191,train,634500,3535,34.508049,-118.31606,1319,168,6.5,2.84,2.75,2.3,10.8,25.8,27.2,16.8,6.6,2.6,2.5,5.5,3,8,9.7,35.4,34.3,9.6,90.5,9.5,101250,126513
id_003192,test,NA,4201,34.485324,-117.883581,1909,307,5.1,2.45,2.31,5.7,3.4,12.6,30.2,10.5,9,17.9,4.2,6.3,4.1,14.8,27.6,38.9,13.1,1.5,78.5,21.5,52813,74427
id_003193,train,264300,1072,34.615968,-118.398903,538,99,4.9,2.7,1.99,0,1.7,8.9,50,5.4,5,9.9,4.1,15.1,0,9.7,37.7,47.6,3,2,79.3,20.7,97542,92913
id_003194,test,NA,4306,34.433587,-118.512338,1301,36,6.4,3.29,2.57,6.9,0.8,4.5,29.4,34.2,22.1,1.5,0.6,0,0.6,0,16.6,34.4,45.1,3.3,91.4,8.6,89269,107576
id_003195,train,536700,6353,34.472752,-118.52826,1926,37,6.9,3.33,3.29,5.2,30.6,16.6,38.8,2,2.2,3,1,0.5,0,0.5,1.7,42.2,41.7,13.8,89.6,10.4,130947,136807
id_003196,train,556200,4904,34.463408,-118.521764,1530,0,6.9,3.14,3.73,1,49.5,19.5,26.3,1.2,2.5,0,0,0,0,0,13.4,31.1,40.7,14.8,94.7,5.3,120000,126945
id_003197,train,409300,4342,34.441237,-118.527578,1443,46,5.8,3.08,2.53,0,0,2.5,7.5,36.3,30.8,19.4,3.5,0,0,7.6,7.4,53.2,30.6,1.2,83.8,16.2,84988,91537
id_003198,train,403000,2277,34.455543,-118.529937,797,0,5.9,2.64,3.2,0,6,4.3,68.3,10.9,7.4,3.1,0,0,0,0,8.8,71,18.6,1.6,82.2,17.8,82207,89018
id_003199,test,NA,6954,34.457751,-118.497437,2219,74,6.3,3.28,3.04,0,12.2,12.6,11.7,31.3,30.7,1.5,0,0,0.4,0.9,16.2,38.2,37.8,6.5,86.3,13.7,96409,120734
id_003200,train,119400,2598,34.423161,-118.489535,760,36,5.5,3.64,3.87,9.7,7.5,20.4,15.5,10.8,32,3,0,1.1,0,0,21.4,53.3,23.6,1.7,88.4,11.6,74559,76160
id_003201,valid,758100,419,34.475482,-118.436243,102,31,6.9,2.52,1.91,0,30.4,0,2.9,35.3,20.6,0,10.8,0,0,0,26.5,63.7,9.8,0,84.5,15.5,145524,137554
id_003202,train,398000,5684,34.441584,-118.483028,1678,30,5.8,3.38,2.89,33.6,27.2,3.7,18.5,4.7,11.6,0.7,0,0,0,0,12.5,56.3,24.4,6.9,86.3,13.7,101250,116332
id_003203,train,274100,3574,34.431084,-118.482006,1277,52,5,3.02,2.92,0,12.3,22.6,9.4,25.3,27.6,0.9,0.9,0.9,0,9.9,23,44.2,18.6,4.3,78.4,21.6,79957,82089
id_003204,train,382600,5818,34.415739,-118.488626,1976,45,5.3,2.91,3.22,0,5.5,20.3,69.7,3.8,0.7,0,0,0,0,1,32.1,40.1,26.3,0.6,73.8,26.2,84375,94819
id_003205,test,NA,5301,34.404634,-118.478868,2603,100,4.8,2,1.31,7.7,6.2,15.6,17.9,18.2,27,4.9,1.2,1.4,0,7.4,55.4,23.9,12.6,0.7,88,12,40179,61001
id_003206,train,531000,2897,34.451948,-118.482258,808,12,7.2,3.69,4.1,6.8,22.9,42.8,20.5,0.5,0,0,0,6.4,0,0,4.8,26.7,47.6,20.8,91.6,8.4,130481,160920
id_003207,train,87700,515,34.455142,-118.425369,202,0,4.9,2.4,2.45,1.5,0,10.9,37.1,29.7,0,0,15.3,5.4,0,12.9,25.7,61.4,0,0,67.8,32.2,34817,49862
id_003208,test,NA,3628,34.433735,-118.459445,1177,41,5.9,3.03,2.52,6.7,18,7.4,22.6,4.6,30.2,5.3,3,2.2,0,4.3,25.7,35.3,22.9,11.9,73,27,80545,92613
id_003209,valid,350500,7720,34.419559,-118.46485,2268,74,5.2,3.54,3.37,0,13.8,6,23.9,8.8,42.3,5.2,0,0,1.5,1.9,22.3,48.3,26,0,77.7,22.3,62028,79757
id_003210,train,368600,3419,34.422552,-118.475921,1010,60,5.3,3.64,3.61,0,0,0.9,25.4,20.6,40.3,6.7,5.4,0.6,4.3,16.3,11.9,37.2,24.5,5.8,63.8,36.2,79758,87099
id_003211,train,242500,7131,34.412319,-118.452329,2433,262,3.7,1.86,3.43,1.3,6.7,34.5,54.9,2.1,0.5,0,0,0,1.6,18.9,56.8,22.7,0,0,7.7,92.3,52242,64515
id_003212,train,198600,4430,34.421591,-118.449461,1701,148,3.9,2.32,2.29,1.8,5.7,6.7,62.7,12.8,4.8,4.8,0.8,0,0,23.8,55.6,19.5,0.5,0.6,43.8,56.2,48505,54474
id_003213,train,468800,1896,34.422292,-118.439814,598,0,6.8,3.07,4.4,2.5,0,29.3,34.6,9.2,23.4,1,0,0,0,0,1.7,36.3,41.8,20.2,98.3,1.7,101048,128548
id_003214,train,422900,3352,34.432581,-118.428219,980,39,6.1,3.18,3.22,9.3,9.3,10.5,29.1,17.9,23.3,0,0.7,0,0,2,18.4,46.7,25.2,7.7,65.2,34.8,91495,99106
id_003215,train,335000,2871,34.416973,-118.436705,994,85,5,3.18,3.18,4.8,44,8.4,15.9,21,1.5,1,0,3.4,1,0,45,33.2,18.3,2.5,38.7,61.3,86979,92634
id_003216,valid,348600,6769,34.401641,-118.464229,2899,0,4.3,2.81,2.39,5.3,30.9,36.4,4,4.1,18.4,0.9,0,0,0.3,17.9,35.5,31.6,11.9,2.7,59,41,76490,86764
id_003217,train,520500,5711,34.402328,-118.441935,1680,101,6.9,3.35,2.84,21.7,53.9,11.4,7.9,2.2,0,0.5,1.8,0.7,0.5,1.5,12.1,20.3,40.7,24.9,89.5,10.5,133724,147022
id_003218,test,NA,2686,34.444852,-118.515555,927,7,6.6,3.37,2.89,0,8.8,4.7,38.5,42.2,3.1,2.6,0,0,0,2.9,19.6,21.9,54.2,1.4,81,19,106923,129971
id_003219,test,NA,4622,34.45341,-118.516704,1472,71,6.4,3.27,3.24,0,10.6,17.1,64.6,5.4,1.4,0,0.9,0,0,0,7.1,48.4,37.8,6.7,95.9,4.1,114159,122399
id_003220,train,392300,5668,34.535137,-118.581212,2031,175,4.9,3.05,2.61,13.6,16.9,16.2,26.7,11,4.8,3.9,1.2,5.7,1.5,13.2,29.7,34.9,16.5,4.1,51.6,48.4,68571,86412
id_003221,valid,472000,2798,34.501607,-118.643306,878,0,6.6,3.27,3.67,0,22.6,6.2,57.6,11.3,1.5,0.9,0,0,0,1.5,9.2,49.4,33.9,5.9,94.4,5.6,97885,125303
id_003222,train,352700,3110,34.450601,-118.662927,926,97,5.5,3.59,3.71,7.5,13.8,14.6,22.7,10.3,1.5,14,8.3,7.3,0.4,7,25.4,49.5,12.2,5.5,69,31,71336,79983
id_003223,train,668100,3954,34.46711,-118.561481,1088,63,7.9,3.48,2,21.3,74.5,4,0.1,0,0,0,0,0,0,0,2.8,23.7,38.8,34.7,92.6,7.4,135580,151058
id_003224,train,502400,3439,34.448143,-118.564688,1217,35,5.8,3.1,2.57,29.9,64.3,4.1,0,0,0,0,0.8,0.8,0,10.4,24.2,34.7,26.7,4,70.1,29.9,103636,129821
id_003225,test,NA,4493,34.458494,-118.547597,1650,192,5.1,2.79,2.54,22.2,45.6,27.7,0,2.2,1,0.8,0,0.5,0,15.6,41.3,25.5,16,1.6,63.4,36.6,93724,113334
id_003226,train,602800,5010,34.445272,-118.542759,1593,13,6,3.55,2.51,1,10.2,79.5,6.1,2.9,0.3,0,0,0,0,10.2,21.7,24.5,28.6,15.1,70.3,29.7,106657,127464
id_003227,test,NA,3246,34.452513,-118.538355,1059,19,6,3.38,3.14,0,0,0.6,34.5,60.3,2.8,0,0,1.8,0.8,0,5.9,50.2,41.5,1.5,81.9,18.1,89167,104678
