obs_id,train_id,quality,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,ph,sulphates,alcohol,red
id_003012,train,6,5.8,0.17,0.3,1.4,0.037,55,130,0.9909,3.29,0.38,11.3,0
id_003013,test,NA,5.9,0.415,0.02,0.8,0.038,22,63,0.9932,3.36,0.36,9.3,0
id_003014,train,6,6.6,0.23,0.26,1.3,0.045,16,128,0.9934,3.36,0.6,10,0
id_003015,train,3,8.6,0.55,0.35,15.55,0.057,35.5,366,1.0001,3.04,0.63,11,0
id_003016,train,5,6.9,0.35,0.74,1,0.044,18,132,0.992,3.13,0.55,10.2,0
id_003017,train,7,7.6,0.14,0.74,1.6,0.04,27,103,0.9916,3.07,0.4,10.8,0
id_003018,train,4,9.2,0.28,0.49,11.8,0.042,29,137,0.998,3.1,0.34,10.1,0
id_003019,train,6,6.2,0.18,0.49,4.5,0.047,17,90,0.9919,3.27,0.37,11.6,0
id_003020,train,5,5.3,0.165,0.24,1.1,0.051,25,105,0.9925,3.32,0.47,9.1,0
id_003021,train,4,9.8,0.25,0.74,10,0.056,36,225,0.9977,3.06,0.43,10,0
id_003022,test,NA,8.1,0.29,0.49,7.1,0.042,22,124,0.9944,3.14,0.41,10.8,0
id_003023,test,NA,6.8,0.22,0.49,0.9,0.052,26,128,0.991,3.25,0.35,11.4,0
id_003024,test,NA,7.2,0.22,0.49,1,0.045,34,140,0.99,3.05,0.34,12.7,0
id_003025,test,NA,7.4,0.25,0.49,1.1,0.042,35,156,0.9917,3.13,0.55,11.3,0
id_003026,test,NA,8.2,0.18,0.49,1.1,0.033,28,81,0.9923,3,0.68,10.4,0
id_003027,test,NA,6.1,0.22,0.49,1.5,0.051,18,87,0.9928,3.3,0.46,9.6,0
id_003028,train,4,7,0.39,0.24,1,0.048,8,119,0.9923,3,0.31,10.1,0
id_003029,test,NA,6.1,0.22,0.49,1.5,0.051,18,87,0.9928,3.3,0.46,9.6,0
id_003030,train,7,6.5,0.36,0.49,2.9,0.03,16,94,0.9902,3.1,0.49,12.1,0
id_003031,test,NA,7.1,0.29,0.49,1.2,0.031,32,99,0.9893,3.07,0.33,12.2,0
id_003032,test,NA,7.4,0.25,0.49,1.1,0.042,35,156,0.9917,3.13,0.55,11.3,0
id_003033,test,NA,6.9,0.23,0.24,14.2,0.053,19,94,0.9982,3.17,0.5,9.6,0
id_003034,train,5,8.5,0.56,0.74,17.85,0.051,51,243,1.0005,2.99,0.7,9.2,0
id_003035,train,7,8.2,0.18,0.49,1.1,0.033,28,81,0.9923,3,0.68,10.4,0
id_003036,train,5,6.3,0.23,0.49,7.1,0.05,67,210,0.9951,3.23,0.34,9.5,0
id_003037,test,NA,6.1,0.25,0.49,7.6,0.052,67,226,0.9956,3.16,0.47,8.9,0
id_003038,train,5,7.2,0.26,0.74,13.6,0.05,56,162,0.998,3.03,0.44,8.8,0
id_003039,train,5,7.2,0.31,0.24,1.4,0.057,17,117,0.9928,3.16,0.35,10.5,0
id_003040,train,5,8,0.25,0.49,1.2,0.061,27,117,0.9938,3.08,0.34,9.4,0
id_003041,train,6,7,0.18,0.49,5.3,0.04,34,125,0.9914,3.24,0.4,12.2,0
id_003042,train,6,7.8,0.43,0.49,13,0.033,37,158,0.9955,3.14,0.35,11.3,0
id_003043,train,6,8.3,0.2,0.74,4.45,0.044,33,130,0.9924,3.25,0.42,12.2,0
id_003044,train,6,6.3,0.27,0.49,1.2,0.063,35,92,0.9911,3.38,0.42,12.2,0
id_003045,train,6,7.4,0.16,0.49,1.2,0.055,18,150,0.9917,3.23,0.47,11.2,0
id_003046,train,6,7.4,0.16,0.49,1.2,0.055,18,150,0.9917,3.23,0.47,11.2,0
id_003047,test,NA,6.9,0.19,0.49,6.6,0.036,49,172,0.9932,3.2,0.27,11.5,0
id_003048,train,6,7.8,0.43,0.49,13,0.033,37,158,0.9955,3.14,0.35,11.3,0
id_003049,test,NA,7.2,0.4,0.49,1.1,0.048,11,138,0.9929,3.01,0.42,9.3,0
id_003050,test,NA,7.8,0.43,0.49,13,0.033,37,158,0.9955,3.14,0.35,11.3,0
id_003051,test,NA,7.6,0.52,0.49,14,0.034,37,156,0.9958,3.14,0.38,11.8,0
id_003052,test,NA,8.3,0.21,0.49,19.8,0.054,50,231,1.0012,2.99,0.54,9.2,0
id_003053,train,5,6.9,0.34,0.74,11.2,0.069,44,150,0.9968,3,0.81,9.2,0
id_003054,train,6,6.3,0.27,0.49,1.2,0.063,35,92,0.9911,3.38,0.42,12.2,0
id_003055,test,NA,8.3,0.2,0.74,4.45,0.044,33,130,0.9924,3.25,0.42,12.2,0
id_003056,train,6,7.1,0.22,0.74,2.7,0.044,42,144,0.991,3.31,0.41,12.2,0
id_003057,train,6,7.9,0.11,0.49,4.5,0.048,27,133,0.9946,3.24,0.42,10.6,0
id_003058,test,NA,8.5,0.17,0.74,3.6,0.05,29,128,0.9928,3.28,0.4,12.4,0
id_003059,test,NA,6.4,0.145,0.49,5.4,0.048,54,164,0.9946,3.56,0.44,10.8,0
id_003060,test,NA,7.4,0.16,0.49,1.2,0.055,18,150,0.9917,3.23,0.47,11.2,0
id_003061,train,6,8.3,0.19,0.49,1.2,0.051,11,137,0.9918,3.06,0.46,11,0
id_003062,test,NA,8,0.44,0.49,9.1,0.031,46,151,0.9926,3.16,0.27,12.7,0
id_003063,train,5,7,0.2,0.74,0.8,0.044,19,163,0.9931,3.46,0.53,10.2,0
id_003064,train,6,6.9,0.19,0.49,6.6,0.036,49,172,0.9932,3.2,0.27,11.5,0
id_003065,train,7,7.1,0.25,0.49,3,0.03,30,96,0.9903,3.13,0.39,12.3,0
id_003066,test,NA,6.5,0.24,0.24,1.6,0.046,15,60,0.9928,3.19,0.39,9.8,0
id_003067,test,NA,7.2,0.4,0.49,1.1,0.048,11,138,0.9929,3.01,0.42,9.3,0
id_003068,train,7,7.6,0.52,0.49,14,0.034,37,156,0.9958,3.14,0.38,11.8,0
id_003069,train,6,7.8,0.43,0.49,13,0.033,37,158,0.9955,3.14,0.35,11.3,0
id_003070,test,NA,7.8,0.21,0.49,1.35,0.052,6,48,0.9911,3.15,0.28,11.4,0
id_003071,test,NA,7,0.2,0.49,5.9,0.038,39,128,0.9938,3.21,0.48,10.8,0
id_003072,train,4,6.9,0.25,0.24,3.6,0.057,13,85,0.9942,2.99,0.48,9.5,0
id_003073,train,6,7.2,0.08,0.49,1.3,0.05,18,148,0.9945,3.46,0.44,10.2,0
id_003074,test,NA,7.1,0.85,0.49,8.7,0.028,40,184,0.9962,3.22,0.36,10.7,0
id_003075,train,6,7.6,0.51,0.24,1.2,0.04,10,104,0.992,3.05,0.29,10.8,0
id_003076,train,6,7.9,0.22,0.24,4.6,0.044,39,159,0.9927,2.99,0.28,11.5,0
id_003077,train,6,7.7,0.16,0.49,2,0.056,20,124,0.9948,3.32,0.49,10.7,0
id_003078,test,NA,7.2,0.08,0.49,1.3,0.05,18,148,0.9945,3.46,0.44,10.2,0
id_003079,test,NA,6.6,0.25,0.24,1.7,0.048,26,124,0.9942,3.37,0.6,10.1,0
id_003080,test,NA,6.7,0.16,0.49,2.4,0.046,57,187,0.9952,3.62,0.81,10.4,0
id_003081,train,4,6.9,0.25,0.24,3.6,0.057,13,85,0.9942,2.99,0.48,9.5,0
id_003082,test,NA,7.5,0.32,0.24,4.6,0.053,8,134,0.9958,3.14,0.5,9.1,0
id_003083,test,NA,7.4,0.28,0.49,1.5,0.034,20,126,0.9918,2.98,0.39,10.6,0
id_003084,train,6,6.2,0.15,0.49,0.9,0.033,17,51,0.9932,3.3,0.7,9.4,0
id_003085,train,6,6.7,0.25,0.74,19.4,0.054,44,169,1.0004,3.51,0.45,9.8,0
id_003086,train,6,6.5,0.26,0.74,13.3,0.044,68,224,0.9972,3.18,0.54,9.5,0
id_003087,train,5,7.9,0.16,0.74,17.85,0.037,52,187,0.9998,2.99,0.41,9.3,0
id_003088,train,6,5.6,0.185,0.49,1.1,0.03,28,117,0.9918,3.55,0.45,10.3,0
id_003089,train,5,7.5,0.2,0.49,1.3,0.031,8,97,0.9918,3.06,0.62,11.1,0
id_003090,train,5,8,0.3,0.49,9.4,0.046,47,188,0.9964,3.14,0.48,10,0
id_003091,train,8,8,0.34,0.49,9,0.033,39,180,0.9936,3.13,0.38,12.3,0
id_003092,train,8,7.7,0.35,0.49,8.65,0.033,42,186,0.9931,3.14,0.38,12.4,0
id_003093,train,7,7.6,0.29,0.49,9.6,0.03,45,197,0.9938,3.13,0.38,12.3,0
id_003094,train,5,6.7,0.62,0.24,1.1,0.039,6,62,0.9934,3.41,0.32,10.4,0
id_003095,train,7,6.8,0.27,0.49,1.2,0.044,35,126,0.99,3.13,0.48,12.1,0
id_003096,train,6,7.7,0.27,0.49,1.8,0.041,23,86,0.9914,3.16,0.42,12.5,0
id_003097,train,6,6.7,0.51,0.24,2.1,0.043,14,155,0.9904,3.22,0.6,13,0
id_003098,train,7,7.4,0.19,0.49,9.3,0.03,26,132,0.994,2.99,0.32,11,0
id_003099,train,5,8.3,0.2,0.49,1.7,0.04,34,169,0.9938,3.05,0.37,10.1,0
id_003100,train,5,6.6,0.3,0.24,1.2,0.034,17,121,0.9933,3.13,0.36,9.2,0
id_003101,train,7,6.8,0.36,0.24,4.6,0.039,24,124,0.9909,3.27,0.34,12.6,0
id_003102,train,8,7,0.17,0.74,12.8,0.045,24,126,0.9942,3.26,0.38,12.2,0
id_003103,train,7,9.2,0.18,0.49,1.5,0.041,39,130,0.9945,3.04,0.49,9.8,0
id_003104,test,NA,8.1,0.2,0.49,8.1,0.051,51,205,0.9954,3.1,0.52,11,0
id_003105,test,NA,7.8,0.26,0.74,7.5,0.044,59,160,0.996,3.22,0.64,10,0
id_003106,train,6,6.8,0.21,0.49,14.5,0.06,50,170,0.9991,3.55,0.44,9.8,0
id_003107,train,5,7.9,0.2,0.49,1.6,0.053,15,144,0.993,3.16,0.47,10.5,0
id_003108,train,5,8,0.18,0.49,1.8,0.061,10,145,0.9942,3.23,0.48,10,0
id_003109,train,6,8.8,0.23,0.74,3.2,0.042,15,126,0.9934,3.02,0.51,11.2,0
id_003110,train,7,7.3,0.22,0.49,9.4,0.034,29,134,0.9939,2.99,0.32,11,0
id_003111,train,6,7.3,0.22,0.49,9.9,0.031,48,161,0.9937,3.01,0.28,11.2,0
id_003112,test,NA,7.4,0.19,0.49,9.3,0.03,26,132,0.994,2.99,0.32,11,0
id_003113,train,6,7.3,0.155,0.49,1.3,0.039,34,136,0.9926,3.14,0.77,10.5,0
id_003114,train,6,8.2,0.22,0.49,9.6,0.037,53,154,0.9951,3.02,0.33,10.6,0
id_003115,test,NA,8.2,0.24,0.49,9.3,0.038,52,163,0.9952,3.02,0.33,10.6,0
id_003116,train,6,8.4,0.23,0.49,7.8,0.035,22,95,0.9935,3.04,0.34,12,0
id_003117,train,5,8.3,0.2,0.49,1.7,0.04,34,169,0.9938,3.05,0.37,10.1,0
id_003118,test,NA,8.3,0.2,0.49,1.7,0.038,38,167,0.9939,3.05,0.37,10.1,0
id_003119,train,5,6.6,0.3,0.24,1.2,0.034,17,121,0.9933,3.13,0.36,9.2,0
id_003120,train,5,6.9,0.21,0.49,1.4,0.041,15,164,0.9927,3.25,0.63,11,0
id_003121,test,NA,8,0.25,0.49,9,0.044,31,185,0.998,3.34,0.49,10,0
id_003122,test,NA,6.6,0.21,0.49,18.15,0.042,41,158,0.9997,3.28,0.39,8.7,0
id_003123,train,5,7.2,0.27,0.74,12.5,0.037,47,156,0.9981,3.04,0.44,8.7,0
id_003124,train,6,14.2,0.27,0.49,1.1,0.037,33,156,0.992,3.15,0.54,11.1,0
id_003125,train,6,7.9,0.28,0.49,7.7,0.045,48,195,0.9954,3.04,0.55,11,0
id_003126,test,NA,7.4,0.27,0.49,1.1,0.037,33,156,0.992,3.15,0.54,11.1,0
id_003127,test,NA,6.6,0.21,0.49,18.15,0.042,41,158,0.9997,3.28,0.39,8.7,0
id_003128,train,5,7.2,0.27,0.74,12.5,0.037,47,156,0.9981,3.04,0.44,8.7,0
id_003129,train,7,8.1,0.3,0.49,8.1,0.037,26,174,0.9943,3.1,0.3,11.2,0
id_003130,train,7,7.5,0.23,0.49,7.7,0.049,61,209,0.9941,3.14,0.3,11.1,0
id_003131,test,NA,7.3,0.26,0.49,5,0.028,32,107,0.9936,3.24,0.54,10.8,0
id_003132,test,NA,7.1,0.18,0.74,15.6,0.044,44,176,0.9996,3.38,0.67,9,0
id_003133,train,6,8.5,0.15,0.49,1.5,0.031,17,122,0.9932,3.03,0.4,10.3,0
id_003134,train,5,8.9,0.13,0.49,1,0.028,6,24,0.9926,2.91,0.32,9.9,0
id_003135,train,6,8.1,0.28,0.49,1,0.04,32,148,0.9936,3.13,0.41,10,0
id_003136,train,6,6,0.17,0.49,1,0.034,26,106,0.992,3.21,0.42,9.8,0
id_003137,train,6,7.3,0.26,0.49,5,0.028,32,107,0.9936,3.24,0.54,10.8,0
id_003138,train,6,7.1,0.18,0.74,15.6,0.044,44,176,0.9996,3.38,0.67,9,0
id_003139,train,4,7.1,0.53,0.24,0.8,0.029,29,86,0.993,3.16,0.32,9.1,0
id_003140,test,NA,7.2,0.16,0.49,1.3,0.037,27,104,0.9924,3.23,0.57,10.6,0
id_003141,train,6,7.3,0.14,0.49,1.1,0.038,28,99,0.9928,3.2,0.72,10.6,0
id_003142,train,5,8.9,0.13,0.49,1,0.028,6,24,0.9926,2.91,0.32,9.9,0
id_003143,train,6,7.9,0.12,0.49,5.2,0.049,33,152,0.9952,3.18,0.47,10.6,0
id_003144,test,NA,6.7,0.29,0.49,4.7,0.034,35,156,0.9945,3.13,0.45,9.9,0
id_003145,train,6,6.7,0.3,0.49,4.8,0.034,36,158,0.9945,3.12,0.45,9.9,0
id_003146,train,6,7.1,0.36,0.24,1.8,0.025,32,102,0.9903,3.34,0.59,12.8,0
id_003147,test,NA,8.5,0.15,0.49,1.5,0.031,17,122,0.9932,3.03,0.4,10.3,0
id_003148,train,6,7.9,0.18,0.49,5.2,0.051,36,157,0.9953,3.18,0.48,10.6,0
id_003149,train,6,6.6,0.19,0.99,1.2,0.122,45,129,0.9936,3.09,0.31,8.7,0
id_003150,train,7,7.3,0.21,0.49,1.8,0.038,44,152,0.9912,3.32,0.44,12.6,0
id_003151,train,7,6.9,0.3,0.49,7.6,0.057,25,156,0.9962,3.43,0.63,11,0
id_003152,train,7,7.9,0.42,0.49,8.2,0.056,32,164,0.9965,3.29,0.6,11.2,0
id_003153,train,7,6.9,0.24,0.49,1.3,0.032,35,148,0.9932,3.45,0.57,10.7,0
id_003154,train,6,7.6,0.23,0.49,10,0.036,45,182,0.9967,3.08,0.58,9.6,0
id_003155,train,6,7.9,0.18,0.49,5.2,0.051,36,157,0.9953,3.18,0.48,10.6,0
id_003156,train,4,6.2,0.43,0.49,6.4,0.045,12,115,0.9963,3.27,0.57,9,0
id_003157,train,4,8.8,0.35,0.49,1,0.036,14,56,0.992,2.96,0.33,10.5,0
id_003158,test,NA,7.8,0.3,0.74,1.8,0.033,33,156,0.991,3.29,0.52,12.8,0
id_003159,train,5,9.1,0.28,0.49,2,0.059,10,112,0.9958,3.15,0.46,10.1,0
id_003160,train,7,7.1,0.34,0.49,1.5,0.027,26,126,0.99,3.3,0.33,12.2,0
id_003161,train,6,7.8,0.3,0.74,1.8,0.033,33,156,0.991,3.29,0.52,12.8,0
id_003162,test,NA,9.1,0.28,0.49,2,0.059,10,112,0.9958,3.15,0.46,10.1,0
id_003163,train,6,8.5,0.19,0.49,3.5,0.044,29,117,0.9938,3.14,0.51,10.1,0
id_003164,train,5,7.6,0.18,0.49,18.05,0.046,36,158,0.9996,3.06,0.41,9.2,0
id_003165,train,5,7.5,0.19,0.49,1.8,0.055,19,110,0.9946,3.33,0.44,9.9,0
id_003166,test,NA,7.4,0.3,0.49,8.2,0.055,49,188,0.9974,3.52,0.58,9.7,0
id_003167,train,5,6.7,0.3,0.74,5,0.038,35,157,0.9945,3.21,0.46,9.9,0
id_003168,train,5,6.6,0.3,0.74,4.6,0.041,36,159,0.9946,3.21,0.45,9.9,0
id_003169,train,6,7.4,0.3,0.49,8.2,0.055,49,188,0.9974,3.52,0.58,9.7,0
id_003170,test,NA,6.9,0.22,0.49,7,0.063,50,168,0.9957,3.54,0.5,10.3,0
id_003171,train,5,7.8,0.26,0.49,3.1,0.045,21,116,0.9931,3.16,0.35,10.3,0
id_003172,train,4,8.5,0.17,0.49,8.8,0.048,23,108,0.9947,2.88,0.34,10.5,0
id_003173,train,6,6.8,0.17,0.74,2.4,0.053,61,182,0.9953,3.63,0.76,10.5,0
id_003174,train,6,6.2,0.27,0.49,1.4,0.05,20,74,0.9931,3.32,0.44,9.8,0
id_003175,train,4,7.1,0.64,0.49,1.8,0.05,17,128,0.9946,3.31,0.58,10.6,0
id_003176,train,5,6.4,0.18,0.74,11.9,0.046,54,168,0.9978,3.58,0.68,10.1,0
id_003177,test,NA,7.6,0.31,0.49,13.4,0.062,50,191,0.9989,3.22,0.53,9,0
id_003178,train,5,9.8,0.31,0.49,15.4,0.046,13,119,1.0004,3.18,0.45,9.5,0
id_003179,test,NA,9,0.3,0.49,7.2,0.039,32,84,0.9938,2.94,0.32,11.5,0
id_003180,train,7,8.4,0.24,0.49,7.4,0.039,46,108,0.9934,3.03,0.33,11.9,0
id_003181,train,5,6.4,0.18,0.74,11.9,0.046,54,168,0.9978,3.58,0.68,10.1,0
id_003182,train,6,6.4,0.25,0.74,7.8,0.045,52,209,0.9956,3.21,0.42,9.2,0
id_003183,test,NA,7.3,0.3,0.74,13.5,0.039,46,165,0.9982,3.02,0.4,8.7,0
id_003184,train,5,9.3,0.31,0.49,1.3,0.042,34,147,0.9948,3.11,0.46,9.8,0
id_003185,test,NA,6.4,0.25,0.74,7.8,0.045,52,209,0.9956,3.21,0.42,9.2,0
id_003186,test,NA,7.3,0.3,0.74,13.5,0.039,46,165,0.9982,3.02,0.4,8.7,0
id_003187,train,6,7,0.27,0.74,1.5,0.036,27,122,0.9926,3.35,0.48,11.2,0
id_003188,train,6,7.9,0.14,0.74,1.2,0.028,30,165,0.991,3.08,0.82,12.3,0
id_003189,train,6,6.4,0.12,0.49,6.4,0.042,49,161,0.9945,3.34,0.44,10.4,0
id_003190,test,NA,6.8,0.21,0.74,1.2,0.047,25,111,0.9916,3.13,0.41,10.7,0
id_003191,train,6,8.6,0.16,0.49,7.3,0.043,9,63,0.9953,3.13,0.59,10.5,0
id_003192,train,6,7,0.29,0.49,3.8,0.047,37,136,0.9938,2.95,0.4,9.4,0
id_003193,test,NA,6.4,0.27,0.49,7.3,0.046,53,206,0.9956,3.24,0.43,9.2,0
id_003194,train,5,6.6,0.55,0.01,2.7,0.034,56,122,0.9906,3.15,0.3,11.9,0
id_003195,train,6,6.4,0.27,0.49,7.3,0.046,53,206,0.9956,3.24,0.43,9.2,0
id_003196,test,NA,6.3,0.24,0.74,1.4,0.172,24,108,0.9932,3.27,0.39,9.9,0
id_003197,train,6,6.7,0.33,0.49,1.6,0.167,20,94,0.9914,3.11,0.5,11.4,0
id_003198,train,6,7,0.29,0.49,3.8,0.047,37,136,0.9938,2.95,0.4,9.4,0
id_003199,train,6,8.2,0.34,0.49,8,0.046,55,223,0.996,3.08,0.52,10.7,0
id_003200,train,5,5.6,0.39,0.24,4.7,0.034,27,77,0.9906,3.28,0.36,12.7,0
id_003201,test,NA,5.6,0.41,0.24,1.9,0.034,10,53,0.98815,3.32,0.5,13.5,0
id_003202,train,5,6.7,0.41,0.01,2.8,0.048,39,137,0.9942,3.24,0.35,9.5,0
id_003203,train,9,7.1,0.26,0.49,2.2,0.032,31,113,0.9903,3.37,0.42,12.9,0
id_003204,test,NA,7.5,0.32,0.49,1.7,0.031,44,109,0.9906,3.07,0.46,12.5,0
id_003205,test,NA,5.8,0.19,0.49,4.9,0.04,44,118,0.9935,3.34,0.38,9.5,0
id_003206,train,5,6.9,0.27,0.49,23.5,0.057,59,235,1.0024,2.98,0.47,8.6,0
id_003207,test,NA,8.1,0.2,0.49,11.8,0.048,46,212,0.9968,3.09,0.46,10,0
id_003208,train,6,7.5,0.32,0.49,1.7,0.031,44,109,0.9906,3.07,0.46,12.5,0
id_003209,train,6,8.2,0.26,0.49,5.2,0.04,19,100,0.9941,3.12,0.34,10.1,0
id_003210,train,7,7.8,0.26,0.49,3.2,0.027,28,87,0.9919,3.03,0.32,11.3,0
id_003211,test,NA,8,0.14,0.49,1.5,0.035,42,120,0.9928,3.26,0.4,10.6,0
id_003212,train,5,8,0.29,0.49,11.7,0.035,40,131,0.9958,3.14,0.34,10.8,0
id_003213,train,6,7.5,0.19,0.49,1.6,0.047,42,140,0.9932,3.4,0.47,10.7,0
id_003214,test,NA,6.9,0.34,0.49,7.3,0.045,61,206,0.9957,3.09,0.4,9,0
id_003215,train,6,6.2,0.2,0.49,1.6,0.065,17,143,0.9937,3.22,0.52,9.2,0
id_003216,test,NA,6.4,0.37,0.49,13.3,0.045,53,243,0.9982,3.14,0.48,8.5,0
id_003217,test,NA,6.2,0.22,0.49,6,0.029,31,128,0.9928,3.41,0.36,11.3,0
id_003218,train,7,7.8,0.26,0.49,3.2,0.027,28,87,0.9919,3.03,0.32,11.3,0
id_003219,test,NA,8.9,0.32,0.49,1.6,0.05,17,131,0.9956,3.13,0.34,9.4,0
id_003220,train,6,6.5,0.44,0.49,7.7,0.045,16,169,0.9957,3.11,0.37,8.7,0
id_003221,train,6,7,0.14,0.49,5.9,0.053,22,118,0.9954,3.36,0.36,9.4,0
id_003222,train,7,9,0.17,0.49,1,0.039,46,131,0.993,3.09,0.51,10.5,0
id_003223,test,NA,6.4,0.26,0.49,6.4,0.037,37,161,0.9954,3.38,0.53,9.7,0
id_003224,train,6,9,0.22,0.49,10.4,0.048,52,195,0.9987,3.31,0.44,10.2,0
id_003225,test,NA,8.9,0.32,0.49,1.6,0.05,17,131,0.9956,3.13,0.34,9.4,0
id_003226,train,6,8.2,0.2,0.49,3.5,0.057,14,108,0.9928,3.19,0.35,11.5,0
id_003227,train,6,7.8,0.15,0.24,7.7,0.047,21,98,0.9951,2.94,0.31,9.6,0
id_003228,train,5,6.9,0.25,0.24,1.8,0.053,6,121,0.993,3.23,0.7,11.4,0
id_003229,train,6,8.2,0.2,0.49,3.5,0.057,14,108,0.9928,3.19,0.35,11.5,0
id_003230,test,NA,7.1,0.28,0.49,6.5,0.041,28,111,0.9926,3.41,0.58,12.2,0
id_003231,test,NA,7.4,0.19,0.49,6.7,0.037,15,110,0.9938,3.2,0.38,11,0
id_003232,test,NA,8.3,0.25,0.49,16.8,0.048,50,228,1.0001,3.03,0.52,9.2,0
id_003233,train,6,7.5,0.14,0.74,1.6,0.035,21,126,0.9933,3.26,0.45,10.2,0
id_003234,test,NA,7.8,0.49,0.49,7,0.043,29,149,0.9952,3.21,0.33,10,0
id_003235,train,6,8.1,0.12,0.49,1.2,0.042,43,160,0.9934,3.13,0.48,9.7,0
id_003236,train,5,7.6,0.47,0.49,13,0.239,42,220,0.9988,2.96,0.51,9.2,0
id_003237,test,NA,7.9,0.22,0.49,3.8,0.042,26,105,0.993,3.1,0.39,10.5,0
id_003238,test,NA,7.8,0.49,0.49,7,0.043,29,149,0.9952,3.21,0.33,10,0
id_003239,train,6,6.4,0.22,0.49,7.5,0.054,42,151,0.9948,3.27,0.52,10.1,0
id_003240,train,7,7.3,0.19,0.49,15.55,0.058,50,134,0.9998,3.42,0.36,9.1,0
id_003241,test,NA,8.1,0.3,0.49,12.3,0.049,50,144,0.9971,3.09,0.57,10.2,0
id_003242,test,NA,7.3,0.19,0.49,15.55,0.058,50,134,0.9998,3.42,0.36,9.1,0
id_003243,test,NA,7.5,0.24,0.49,9.4,0.048,50,149,0.9962,3.17,0.59,10.5,0
id_003244,train,6,6.4,0.22,0.49,7.5,0.054,42,151,0.9948,3.27,0.52,10.1,0
id_003245,train,7,7.8,0.21,0.49,1.2,0.036,20,99,0.99,3.05,0.28,12.1,0
id_003246,train,5,7.1,0.3,0.49,1.6,0.045,31,100,0.9942,3.4,0.59,10.2,0
id_003247,train,4,6.9,0.26,0.49,1.6,0.058,39,166,0.9965,3.65,0.52,9.4,0
id_003248,train,7,7.6,0.31,0.49,3.95,0.044,27,131,0.9912,3.08,0.67,12.8,0
id_003249,test,NA,6.4,0.42,0.74,12.8,0.076,48,209,0.9978,3.12,0.58,9,0
id_003250,train,4,8.2,0.29,0.49,1,0.044,29,118,0.9928,3.24,0.36,10.9,0
id_003251,train,6,7.9,0.33,0.28,31.6,0.053,35,176,1.0103,3.15,0.38,8.8,0
id_003252,train,5,6.6,0.46,0.49,7.4,0.052,19,184,0.9956,3.11,0.38,9,0
id_003253,train,5,7.8,0.28,0.49,1.3,0.046,27,142,0.9936,3.09,0.59,10.2,0
id_003254,test,NA,5.8,0.15,0.49,1.1,0.048,21,98,0.9929,3.19,0.48,9.2,0
id_003255,train,6,7.8,0.4,0.49,7.8,0.06,34,162,0.9966,3.26,0.58,11.3,0
id_003256,test,NA,6.6,0.31,0.49,7.7,0.05,52,220,0.9964,3.12,0.45,8.8,0
id_003257,test,NA,6.6,0.325,0.49,7.7,0.049,53,217,0.996,3.16,0.4,9.3,0
id_003258,train,6,6.6,0.27,0.49,7.8,0.049,62,217,0.9959,3.17,0.45,9.4,0
id_003259,train,6,6.7,0.26,0.49,8.3,0.047,54,191,0.9954,3.23,0.4,10.3,0
id_003260,train,7,6.7,0.21,0.49,1.4,0.047,30,114,0.9914,2.92,0.42,10.8,0
id_003261,test,NA,7.9,0.33,0.28,31.6,0.053,35,176,1.0103,3.15,0.38,8.8,0
id_003262,train,4,8.1,0.28,0.46,15.4,0.059,32,177,1.0004,3.27,0.58,9,0
id_003263,test,NA,6.5,0.13,0.37,1,0.036,48,114,0.9911,3.41,0.51,11.5,0
id_003264,train,5,7.8,0.445,0.56,1,0.04,8,84,0.9938,3.25,0.43,10.8,0
id_003265,test,NA,8.8,0.39,0.34,5.9,0.055,33,128,0.9927,2.95,0.51,11.8,0
id_003266,train,7,7.9,0.18,0.33,1.2,0.033,20,72,0.9922,3.12,0.38,10.5,0
id_003267,test,NA,7.1,0.31,0.38,1.2,0.036,10,124,0.9924,3.14,0.44,9.9,0
id_003268,train,6,7.8,0.24,0.18,6.7,0.046,33,160,0.9963,3.2,0.56,9.8,0
id_003269,test,NA,7,0.35,0.3,6.5,0.028,27,87,0.9936,3.4,0.42,11.4,0
id_003270,train,5,6.6,0.26,0.31,4.8,0.138,41,168,0.9951,3.2,0.38,9.3,0
id_003271,test,NA,6.6,0.27,0.31,5.3,0.137,35,163,0.9951,3.2,0.38,9.3,0
id_003272,train,6,6.8,0.22,0.29,8.9,0.046,82,188,0.9955,3.3,0.44,10.3,0
id_003273,train,5,6.2,0.27,0.32,8.8,0.047,65,224,0.9961,3.17,0.47,8.9,0
id_003274,train,7,7,0.35,0.3,6.5,0.028,27,87,0.9936,3.4,0.42,11.4,0
id_003275,train,6,7.3,0.23,0.37,1.8,0.032,60,156,0.992,3.11,0.35,11.1,0
id_003276,train,6,6.2,0.3,0.2,6.6,0.045,42,170,0.9944,3.36,0.45,10.4,0
id_003277,train,5,6.4,0.35,0.2,5.7,0.034,18,117,0.9944,3.33,0.43,10.1,0
id_003278,test,NA,7.6,0.32,0.34,18.35,0.054,44,197,1.0008,3.22,0.55,9,0
id_003279,test,NA,6.3,0.31,0.3,10,0.046,49,212,0.9962,3.74,0.55,11.9,0
id_003280,test,NA,7.2,0.25,0.28,14.4,0.055,55,205,0.9986,3.12,0.38,9,0
id_003281,train,7,7.2,0.25,0.28,14.4,0.055,55,205,0.9986,3.12,0.38,9,0
